n_index,previous_index_num,movie_title_txt_num,imdb_id,n_of_posters,total_box_office,with_adjusted_box_office,total_label,year,movie_title,year_box_office_label,Rnum_year_box_office_label,groups_num,train_or_test,budget
4945,2958,3017,tt0133363,9,504223,890326,0,1998,Lovers of the Arctic Circle,5,R5,12,train,0
4944,2880,2936,tt0119910,3,608296,1163409,0,1998,Polish Wedding,5,R5,11,train,0
4943,2864,2920,tt0124102,2,631221,1207254,0,1998,Strangeland,5,R5,10,train,0
4942,2844,2900,tt0119248,6,655078,1194849,0,1998,Steam The Turkish Bath,5,R5,9,train,0
4941,2832,2886,tt0122082,2,673153,1287455,0,1998,Gadjo Dilo,5,R5,8,train,0
4940,2795,2849,tt0080437,25,720074,1377191,0,1998,Big One The,5,R5,7,train,0
4939,2781,2833,tt0119657,1,742032,1419189,0,1998,Men with Guns,5,R5,6,train,0
4938,2752,2804,tt0119125,5,784419,1500259,0,1998,Firelight,5,R5,5,train,0
4937,2693,2745,tt0119901,4,884823,1461222,0,1998,Place Vendome,5,R5,4,train,0
4936,2679,2730,tt0116481,2,909650,1739776,0,1998,Hands on a Hardbody,5,R5,3,train,0
4935,2658,2708,tt0120692,5,968506,1852341,0,1998,Strike,5,R5,2,train,0
4934,2640,2690,tt0288441,19,1009291,1878148,0,1998,Nutcracker The ,5,R5,1,train,0
4933,6001,6297,tt0127722,4,1036818,1835352,0,1998,Another Day in Paradise,5,R5,0,train,0
3956,2615,2664,tt0158539,2,1045907,2000373,0,1998,C t a ton tour Laura Cadieux,6,R6,17,test,0
3955,2578,2624,tt0120793,4,1118808,2139802,0,1998,Price Above Rubies A,6,R6,16,test,0
3954,2565,2611,tt0118894,3,1161063,2220622,0,1998,Cousin Bette,6,R6,15,test,0
3953,2562,2608,tt0120788,9,1171001,2239630,0,1998,Permanent Midnight,6,R6,14,test,0
3952,2529,2574,tt0017925,19,1256461,2251156,0,1998,General The,6,R6,13,train,0
3951,2524,2569,tt0119791,13,1278516,2445258,0,1998,Nightwatch,6,R6,12,train,0
3950,2514,2558,tt0122642,1,1313607,2512371,0,1998,One Tough Cop,6,R6,11,train,0
3949,2507,2550,tt0122529,4,1334786,2552880,0,1998,Henry Fool,6,R6,10,train,0
3948,2488,2530,tt0140282,5,1431239,2737357,0,1998,In Gods Hands,6,R6,9,train,0
3947,2471,2513,tt0118819,15,1535558,2936877,0,1998,Carne tremula,6,R6,8,train,0
3946,2452,2494,tt0119196,6,1626593,3110984,0,1998,Gingerbread Man The,6,R6,7,train,0
3945,2431,2472,tt0120241,7,1692872,3237748,0,1998,Suicide Kings,6,R6,6,train,0
3944,2429,2470,tt0208261,1,1703901,2835614,0,1998,Life and Times of Hank Greenberg The,6,R6,5,train,0
3943,2411,2452,tt0120835,2,1775523,3395827,0,1998,Soldiers Daughter Never Cries A,6,R6,4,train,0
3942,2405,2446,tt0119336,8,1798862,3244727,0,1998,Hurlyburly,6,R6,3,train,0
3941,2404,2444,tt0191043,4,1810145,3012422,0,1998,Color of Paradise The,6,R6,2,train,0
3940,2402,2442,tt0118804,2,1822193,3485087,0,1998,Butcher Boy The,6,R6,1,train,0
3939,2397,2437,tt0139362,4,1835565,3510661,0,1998,High Art,6,R6,0,train,0
2962,2368,2408,tt0137386,1,2020700,3864742,0,1998,Billys Hollywood Screen Kiss,7,R7,17,test,0
2961,2336,2376,tt0120856,4,2147114,4106520,0,1998,Tarzan and the Lost City,7,R7,16,test,0
2960,2334,2374,tt0120514,8,2157701,4126774,0,1998,Wilde,7,R7,15,test,0
2959,2327,2367,tt0120823,4,2197921,4203243,0,1998,Impostors The,7,R7,14,test,0
2958,2314,2354,tt0118851,9,2265328,4332618,0,1998,Chinese Box,7,R7,13,train,0
2957,2307,2347,tt0126604,5,2281761,4364049,0,1998,Pecker,7,R7,12,train,0
2956,2297,2335,tt0120643,1,2361632,4344924,0,1998,Dancing at Lughnasa,7,R7,11,train,0
2955,2251,2288,tt0168808,2,2750064,5259712,0,1998,Freeriders,7,R7,10,train,0
2954,2225,2262,tt0119621,1,2992106,5197119,0,1998,Mark Twains America 3D,7,R7,9,train,0
2953,2220,2257,tt0120728,3,3024198,5784017,0,1998,Last Days of Disco The,7,R7,8,train,0
2952,2187,2224,tt0119723,4,3263672,6242026,0,1998,Mrs Dalloway,7,R7,7,train,0
2951,2156,2193,tt0120742,6,3551208,6791967,0,1998,Major League Back to the Minors,7,R7,6,train,0
2950,2130,2167,tt0120687,3,3794031,7256380,0,1998,Governess The,7,R7,5,train,0
2949,2116,2153,tt0145734,10,3956212,6991092,0,1998,Playing by Heart,7,R7,4,train,0
2948,3181,3249,tt0119038,19,4065116,7177964,0,1998,Diner de Cons le ,7,R7,3,train,0
2947,2101,2138,tt0120723,6,4100505,7842543,0,1998,Kissing a Fool,7,R7,2,train,0
2946,2053,2090,tt0118892,4,4553271,8708489,0,1998,Dangerous Beauty,7,R7,1,train,0
2945,2037,2074,tt0119517,7,4714658,9017155,0,1998,Your Friends and Neighbors,7,R7,0,train,0
1968,2020,2057,tt0150915,2,4874838,8627534,0,1998,Hilary and Jackie,8,R8,17,test,0
1967,1969,2006,tt0142231,2,5672903,10543778,0,1998,Down in the Delta,8,R8,16,test,0
1966,1960,1997,tt0119891,16,5755333,11007527,0,1998,Phantoms,8,R8,15,test,0
1965,1953,1990,tt0120782,4,5846660,11182199,0,1998,Palmetto,8,R8,14,test,0
1964,1927,1963,tt0119053,10,6175688,11811490,0,1998,Almost Heroes,8,R8,13,train,0
1963,5984,6280,tt0118564,6,6330054,11190766,0,1998,Affliction,8,R8,12,train,0
1962,1889,1925,tt0119988,1,6762661,12927095,0,1998,Caught Up,8,R8,11,train,0
1961,1871,1906,tt0120478,4,7015240,13417200,0,1998,Star Kid,8,R8,10,train,0
1960,1867,1902,tt0131857,14,7042541,13469415,0,1998,BASEketball,8,R8,9,train,0
1959,1834,1867,tt0120725,7,7571115,14480361,0,1998,Krippendorfs Tribe,8,R8,8,train,0
1958,1819,1851,tt0120765,3,7985929,15273721,0,1998,My Giant,8,R8,7,train,0
1957,1796,1828,tt0124595,5,8352677,15975157,0,1998,Return to Paradise,8,R8,6,train,0
1956,5979,6274,tt0118636,24,8863193,16951560,0,1998,Apt Pupil,8,R8,5,train,0
1955,1744,1774,tt0158493,8,9639390,18417724,0,1998,Belly,8,R8,4,train,0
1954,1743,1773,tt0120901,14,9642860,18442733,0,1998,Wrongfully Accused,8,R8,3,train,0
1953,5977,6272,tt0140796,4,10093523,19304669,0,1998,Air Bud Golden Receiver,8,R8,2,train,0
1952,1615,1639,tt0155753,12,12214338,23347367,0,1998,I ll Be Home For Christmas,8,R8,1,train,0
1951,1604,1627,tt0123324,3,12506676,23920012,0,1998,Why Do Fools Fall In Love,8,R8,0,train,0
974,1584,1607,tt0120610,6,12857351,24590708,0,1998,Black Dog,9,R9,17,test,0
973,1569,1592,tt0120820,9,13109234,25072451,0,1998,Senseless,9,R9,16,test,0
972,5973,6267,tt0155478,1,13485455,24172096,0,1998,Africas Elephant Kingdom,9,R9,15,test,0
971,1538,1561,tt0118966,12,13678274,26160790,0,1998,Desperate Measures ,9,R9,14,test,0
970,1516,1539,tt0118747,16,14089198,26946714,0,1998,Blues Brothers 2000,9,R9,13,train,0
969,1442,1463,tt0120576,8,15923354,30454684,0,1998,Dance With Me,9,R9,12,train,0
968,1334,1353,tt0120773,8,18912328,36171337,0,1998,Odd Couple II The,9,R9,11,train,0
967,1323,1341,tt0120841,19,26817565,44355122,1,1998,Species 2,9,R9,10,train,0
966,1121,1135,tt0125454,8,27084499,51801266,1,1998,Paulie,9,R9,9,train,0
965,1071,1084,tt0123987,6,29858048,57105899,1,1998,Madeline,9,R9,8,train,0
964,819,828,tt0120789,23,49805462,86592386,2,1998,Pleasantville,9,R9,7,train,0
963,590,596,tt0120873,32,57833603,110611384,2,1998,U S Marshals,9,R9,6,train,0
962,479,485,tt0120787,18,67658331,129401965,3,1998,Perfect Murder A,9,R9,5,train,0
961,498,504,tt0120783,38,83977418,144489236,4,1998,Parent Trap The ,9,R9,4,train,0
960,818,827,tt0145921,1,90000000,119691355,4,1998,Mysteries of Egypt,9,R9,3,train,0
959,640,647,tt0163862,1,103043249,138582778,5,1998,T Rex Back to the Cretaceous,9,R9,2,train,0
958,391,396,tt0120888,23,123345725,196576359,6,1998,Wedding Singer The,9,R9,1,train,0
957,5597,5864,tt0120762,51,303500000,413575624,9,1998,Mulan,9,R9,0,train,90000000
9996,5573,5836,tt0149357,1,589,978,0,1999,My Fathers Angel,0,R0,25,test,0
9995,5562,5819,tt0119920,1,783,1489,0,1999,Port Djema,0,R0,24,test,0
9994,5558,5814,tt0201290,2,856,1507,0,1999,Underground Comedy Movie,0,R0,23,test,0
9993,5546,5798,tt0235413,1,976,1543,0,1999,Geboren in Absurdistan,0,R0,22,test,0
9992,5539,5791,tt0188757,1,1027,1624,0,1999,Kill By Inches,0,R0,21,test,0
9991,5531,5782,tt0186683,1,1145,2018,0,1999,Wallowitch and Ross This Moment,0,R0,20,test,0
9990,5527,5775,tt0113658,2,1220,2153,0,1999,Lilians Story,0,R0,19,train,0
9989,5509,5754,tt0169299,5,1434,2530,0,1999,Terror Firmer,0,R0,18,train,0
9988,5405,5638,tt0093437,36,2930,5167,0,1999,Boys The,0,R0,17,train,0
9987,5390,5621,tt0153755,1,3242,5723,0,1999,When Love Comes,0,R0,16,train,0
9986,5362,5589,tt0185711,1,3676,6485,0,1999,Suits,0,R0,15,train,0
9985,5316,5534,tt0150574,1,4450,7849,0,1999,Five Wives Three Secretaries and Me,0,R0,14,train,0
9984,5310,5526,tt0148462,1,4616,8091,0,1999,Men Cry Bullets,0,R0,13,train,0
9983,5305,5521,tt0165874,9,4634,8181,0,1999,Mating Habits of the Earthbound Human The,0,R0,12,train,0
9979,5263,5475,tt0171340,1,5000,8826,0,1999,Getting to Know You,0,R0,8,train,0
9980,5267,5479,tt0147856,2,5000,8826,0,1999,At Sachem Farm,0,R0,9,train,0
9981,5268,5481,tt0120628,2,5000,8826,0,1999,Giving It Up,0,R0,10,train,0
9982,5276,5490,tt0144608,1,5000,8315,0,1999,Sinbad Beyond the Veil of Mists,0,R0,11,train,0
9978,5237,5448,tt0111165,1,5508,9723,0,1999,Winners The,0,R0,7,train,0
9977,5224,5433,tt0157075,3,5797,10235,0,1999,Suburbans The,0,R0,6,train,0
9976,5219,5427,tt0118150,1,5985,10567,0,1999,Wheres Marlowe,0,R0,5,train,0
9975,5187,5391,tt0053666,1,6578,11607,0,1999,Les Bonnes Femmes,0,R0,4,train,0
9974,5222,5430,tt0182992,1,6751,10414,0,1999,Dogwalker The,0,R0,3,train,0
9973,5132,5330,tt5450616,1,7911,13966,0,1999,Fest of the Best,0,R0,2,train,0
9972,5092,5288,tt0115164,1,8759,15464,0,1999,Private Confessions,0,R0,1,train,0
9971,5074,5268,tt0129136,9,9122,16101,0,1999,Hells Kitchen,0,R0,0,train,0
8908,5047,5235,tt0119614,2,9829,17348,0,1999,Marcello Mastroianni I Remember,1,R1,18,test,0
8907,10217,13450,tt0133117,1,10508,18550,0,1999,Naturally Native,1,R1,17,test,700000
8906,5008,5194,tt0116192,1,10750,18981,0,1999,Empty Mirror The,1,R1,16,test,0
8905,4995,5179,tt0073407,4,11147,19680,0,1999,Spanish Fly,1,R1,15,test,0
8904,4987,5171,tt0126612,1,11350,20039,0,1999,Pizzicata,1,R1,14,train,0
8903,4977,5161,tt0133170,5,11507,20317,0,1999,Welcome Back Mr McDonald,1,R1,13,train,0
8902,4956,5137,tt0134645,2,12175,21492,0,1999,Existo,1,R1,12,train,0
8901,4954,5135,tt0120680,2,12191,21519,0,1999,Frogs for Snakes,1,R1,11,train,0
8900,4950,5129,tt0214150,1,12499,22066,0,1999,Some Fish Can Fly,1,R1,10,train,0
8899,4940,5118,tt0142393,4,12688,22398,0,1999,Im Losing You,1,R1,9,train,0
8898,4914,5091,tt0163984,2,13674,24138,0,1999,Blood Guts Bullets and Octane,1,R1,8,train,0
8897,4901,5078,tt0123923,1,13936,24605,0,1999,Jeanne and the Perfect Guy,1,R1,7,train,0
8896,4829,4995,tt0117365,1,16367,27628,0,1999,Portraits Chinois,1,R1,6,train,0
8895,6067,6369,tt0120113,1,16637,29377,0,1999,2by4,1,R1,5,train,0
8894,4767,4932,tt0155713,2,19319,34104,0,1999,Thats the Way I Like It,1,R1,4,train,0
8893,4755,4919,tt0095016,88,19596,34597,0,1999,Hard,1,R1,3,train,0
8892,4731,4894,tt0133122,12,20416,36041,0,1999,New Rose Hotel,1,R1,2,train,0
8891,4670,4829,tt0181786,1,22627,39952,0,1999,Regret to Inform,1,R1,1,train,0
8890,4658,4817,tt0120584,2,23349,41226,0,1999,All the Little Animals,1,R1,0,train,0
7914,4624,4780,tt0133412,5,25651,45290,0,1999,Best Laid Plans,2,R2,18,test,0
7913,4612,4766,tt0168950,1,26336,46500,0,1999,Let it Come Down The Life of Paul Bowles,2,R2,17,test,0
7912,4611,4765,tt0119054,3,26347,46518,0,1999,Eight Days a Week,2,R2,16,test,0
7911,4593,4745,tt0124555,1,26909,47514,0,1999,Finding North,2,R2,15,test,0
7910,4543,4690,tt0141105,3,30193,53309,0,1999,Free Enterprise,2,R2,14,train,0
7909,4531,4676,tt0114086,11,30890,54538,0,1999,Al di la delle nuvole,2,R2,13,train,0
7908,4500,4644,tt0119828,4,32443,56843,0,1999,Same Old Song,2,R2,12,train,0
7907,4495,4638,tt0175159,2,33000,58269,0,1999,Shiloh 2 Shiloh Season,2,R2,11,train,0
7906,4468,4610,tt0120594,7,34524,60960,0,1999,B Monkey,2,R2,10,train,0
7905,4451,4592,tt0178988,2,36025,63606,0,1999,Whiteboyz,2,R2,9,train,0
7904,4443,4583,tt0168740,12,36666,64736,0,1999,L Ennui,2,R2,8,train,0
7903,4370,4506,tt0184510,3,43155,76200,0,1999,Get Bruce,2,R2,7,train,0
7902,4362,4498,tt0164221,5,43865,77447,0,1999,Virtual Sexuality,2,R2,6,train,0
7901,4329,4463,tt0175777,1,46231,81627,0,1999,Just a Little Harmless Sex,2,R2,5,train,0
7900,4316,4450,tt0181733,1,47200,82694,0,1999,On The Ropes,2,R2,4,train,0
7899,6044,6342,tt0217119,1,48602,77016,0,1999,Affaire de gout Une,2,R2,3,train,0
7898,4273,4406,tt0176415,1,50037,88346,0,1999,Abuelo El,2,R2,2,train,0
7897,4268,4400,tt0127288,2,50334,88875,0,1999,Six Ways to Sunday,2,R2,1,train,0
7896,4262,4394,tt0244794,1,50785,89673,0,1999,Sirf Tum,2,R2,0,train,0
6920,4257,4388,tt0195909,1,51282,90543,0,1999,Meeting People is Easy,3,R3,18,test,0
6919,4243,4374,tt0119207,1,52324,92391,0,1999,God Said Ha,3,R3,17,test,0
6918,4202,4328,tt0157016,6,56847,100374,0,1999,Seul contre tous,3,R3,16,test,0
6917,4173,4295,tt0160672,4,60279,106429,0,1999,Joe the King,3,R3,15,test,0
6916,4149,4267,tt0118834,3,63651,112385,0,1999,Those Who Love Me Can Take the Train,3,R3,14,train,0
6915,4146,4263,tt0217351,2,63886,112798,0,1999,Dahek A Burning Passion,3,R3,13,train,0
6914,4145,4262,tt0139394,1,64098,113174,0,1999,Joyriders The,3,R3,12,train,0
6913,4128,4244,tt0262774,1,66148,104823,0,1999,Smell of Camphor Fragrance of Jasmine,3,R3,11,train,0
6912,4111,4227,tt0167925,3,68206,120431,0,1999,Late August Early September,3,R3,10,train,0
6911,4073,4189,tt0155796,6,71832,126836,0,1999,Dr Akagi,3,R3,9,train,0
6910,4007,4118,tt0192194,4,80226,141654,0,1999,Julien Donkey Boy,3,R3,8,train,0
6909,3936,4041,tt0120848,1,92943,164070,0,1999,Such a Long Journey,3,R3,7,train,0
6908,3931,4036,tt0037428,2,94176,166286,0,1999,Very Thought of You The,3,R3,6,train,0
6907,3898,4000,tt0156887,17,99389,175489,0,1999,Perfect Blue,3,R3,5,train,0
6906,6035,6332,tt0168449,4,100041,176646,0,1999,Adventures of Sebastian Cole The,3,R3,4,train,0
6905,3896,3997,tt0143261,4,100111,176763,0,1999,Friends and Lovers,3,R3,3,train,0
6904,6032,6329,tt0138279,1,109148,192720,0,1999,24 Hour Woman The,3,R3,2,train,0
6903,3803,3899,tt4876734,2,116758,206158,0,1999,Sib,3,R3,1,train,0
6902,3800,3896,tt4268796,1,117569,207593,0,1999,Lovers on the Bridge The,3,R3,0,train,0
5926,3741,3833,tt0204471,2,130572,230556,0,1999,Matroni et Moi,4,R4,18,test,0
5925,3734,3826,tt0076792,2,131827,212993,0,1999,Taboo,4,R4,17,test,0
5924,3721,3813,tt0126810,2,136049,228071,0,1999,Bedrooms and Hallways,4,R4,16,test,0
5923,3714,3805,tt0142215,2,138411,244397,0,1999,Histoires d hiver,4,R4,15,test,0
5922,6026,6323,tt0160509,3,140426,234332,0,1999,Agnes Browne,4,R4,14,train,0
5921,3691,3782,tt0119773,4,142363,251375,0,1999,Dry Cleaning,4,R4,13,train,0
5920,3686,3777,tt0122515,3,142783,252111,0,1999,Acid House The,4,R4,12,train,0
5919,3617,3706,tt0170705,11,159303,281281,0,1999,Train of Life,4,R4,11,train,0
5918,3600,3688,tt0196596,2,163339,276733,0,1999,Grizzly Falls,4,R4,10,train,0
5917,3592,3677,tt6204018,2,168761,291041,0,1999,Show Me Love,4,R4,9,train,0
5916,3582,3667,tt0152015,6,172107,284699,0,1999,Pola X,4,R4,8,train,0
5915,3546,3630,tt0119079,6,183821,306810,0,1999,Onegin,4,R4,7,train,0
5914,3419,3495,tt0166090,3,227374,401479,0,1999,Babar King of the Elephants,4,R4,6,train,0
5913,3415,3491,tt0120659,1,229128,404574,0,1999,Endurance,4,R4,5,train,0
5912,3405,3481,tt0181810,3,233076,387881,0,1999,Sex The Annabel Chong Story,4,R4,4,train,0
5911,3384,3460,tt0168589,3,239074,410584,0,1999,Ciudad La,4,R4,3,train,0
5910,3377,3453,tt0175550,1,240514,424685,0,1999,Dancemaker,4,R4,2,train,0
5909,3372,3448,tt0129884,1,242093,427474,0,1999,Dog Park,4,R4,1,train,0
5908,3344,3418,tt0141974,3,252567,426129,0,1999,War Zone The,4,R4,0,train,0
4932,3324,3398,tt0138590,7,258464,456376,0,1999,Twice Upon a Yesterday,5,R5,18,test,0
4931,3320,3394,tt0200071,10,261475,455120,0,1999,Rosetta,5,R5,17,test,0
4930,3318,3392,tt0120731,16,262933,464269,0,1999,Legend of 1900 The,5,R5,16,test,0
4929,3293,3365,tt0187712,2,275996,480944,0,1999,Beefcake,5,R5,15,test,0
4928,3284,3354,tt0127296,2,284119,501674,0,1999,Splendor,5,R5,14,train,0
4927,3282,3352,tt0216707,1,284856,502984,0,1999,Dil Kya Kare,5,R5,13,train,0
4926,3267,3337,tt0168172,4,292152,515865,0,1999,Simon Sez,5,R5,12,train,0
4925,3258,3327,tt0133189,7,299200,528306,0,1999,SLC Punk,5,R5,11,train,0
4924,3253,3322,tt0164312,2,300680,501863,0,1999,42 Up,5,R5,10,train,0
4923,3237,3306,tt0119665,2,303909,536621,0,1999,Metroland,5,R5,9,train,0
4922,3221,3289,tt0154591,1,310330,547959,0,1999,Hindustan Ki Kasam,5,R5,8,train,0
4921,3211,3279,tt0128239,6,314505,555333,0,1999,Grey Owl,5,R5,7,train,0
4920,3195,3263,tt0167926,5,324006,572107,0,1999,Enfants du Marais Les,5,R5,6,train,0
4919,3157,3225,tt0157183,3,343229,593455,0,1999,West Beirut,5,R5,5,train,0
4918,3151,3219,tt0151691,4,346696,612176,0,1999,My Name is Joe,5,R5,4,train,0
4917,3146,3214,tt0118843,18,348660,615638,0,1999,Crna macka beli macor,5,R5,3,train,0
4916,3121,3189,tt0151582,6,370668,654505,0,1999,Minus Man The,5,R5,2,train,0
4915,3124,3192,tt0125659,17,370720,654595,0,1999,Open Your Eyes,5,R5,1,train,0
4914,3103,3171,tt0138487,5,378667,667323,0,1999,Head On,5,R5,0,train,0
3938,3043,3107,tt0123221,4,427957,755660,0,1999,Just the Ticket,6,R6,18,test,0
3937,3042,3106,tt0200087,2,427973,755687,0,1999,Sarfarosh,6,R6,17,test,0
3936,3041,3105,tt0119743,2,428287,756243,0,1999,My Son the Fanatic,6,R6,16,test,0
3935,3013,3076,tt0159696,2,452654,799272,0,1999,Relax Its Just Sex,6,R6,15,test,0
3934,3005,3067,tt0119586,3,458557,809695,0,1999,Lucie Aubrac,6,R6,14,train,0
3933,3001,3063,tt0225515,2,463159,817822,0,1999,Dillagi,6,R6,13,train,0
3932,2992,3054,tt0180793,2,469974,782121,0,1999,Last September The,6,R6,12,train,0
3931,2984,3046,tt0134033,7,476432,841251,0,1999,Plunkett and Macleane,6,R6,11,train,0
3930,2983,3045,tt0149151,4,477903,843853,0,1999,Still Crazy,6,R6,10,train,0
3929,2976,3038,tt0128133,3,479828,847252,0,1999,Harmonists The,6,R6,9,train,0
3928,2962,3021,tt0168794,3,497091,827249,0,1999,Five Senses The,6,R6,8,train,0
3927,2936,2995,tt0211934,2,535021,944711,0,1999,Baadshah,6,R6,7,train,0
3926,2927,2985,tt0160513,3,544538,908320,0,1999,Map of the World A,6,R6,6,train,0
3925,3916,4020,tt0200849,6,574490,641409,0,1999,Mein Liebster Feind,6,R6,5,train,0
3924,2857,2913,tt0120899,2,635620,1122344,0,1999,My Life So Far,6,R6,4,train,0
3923,2973,3035,tt0155722,4,657791,886694,0,1999,Gloomy Sunday ,6,R6,3,train,0
3922,2838,2892,tt0160338,3,668099,1179690,0,1999,Guinevere,6,R6,2,train,0
3921,2810,2864,tt0172627,6,699964,1235958,0,1999,Body Shots,6,R6,1,train,0
3920,2786,2839,tt0174268,8,736592,1230038,0,1999,Third Miracle The,6,R6,0,train,0
2944,2756,2808,tt0207363,2,777477,1359018,0,1999,Laura Cadieux La Suite,7,R7,18,test,0
2943,3452,3530,tt0171685,3,888817,1025448,0,1999,Ratcatcher,7,R7,17,test,0
2942,2683,2734,tt0174204,1,902144,1502224,0,1999,Simpatico,7,R7,16,test,0
2941,1441,1462,tt0165078,8,979343,1591532,0,1999,Wandafuru raifu ,7,R7,15,test,0
2940,2646,2696,tt0115005,2,1006518,1777253,0,1999,Xiu Xiu The Sent Down Girl,7,R7,14,train,0
2939,2644,2694,tt0340380,2,1007446,1778895,0,1999,Straight From The Heart,7,R7,13,train,0
2938,2591,2638,tt0120865,1,1083268,1912772,0,1999,This is My Father,7,R7,12,train,0
2937,3892,3993,tt0219374,4,1101999,1190210,0,1999,Unconditional Love,7,R7,11,train,0
2936,2584,2631,tt0115669,4,1106935,1945216,0,1999,King of Masks The,7,R7,10,train,0
2934,2570,2616,tt0169145,2,1152411,2034862,0,1999,Bure baruta,7,R7,8,train,0
2935,10213,13368,tt0162973,5,1152411,2034862,0,1999,Get Real,7,R7,9,train,2000000
2933,2568,2614,tt2385764,1,1157764,1926738,0,1999,Shower,7,R7,7,train,0
2932,6000,6296,tt0181288,4,1299524,2116938,0,1999,American Movie The Making of Northwestern,7,R7,6,train,0
2931,2508,2552,tt0162866,6,1328435,2228336,0,1999,Emperor and the Assassin The,7,R7,5,train,0
2930,2460,2502,tt0194314,11,1585642,2799842,0,1999,Romance,7,R7,4,train,0
2929,2447,2489,tt0133385,29,1644060,2902988,0,1999,Asterix et Obelix contre Cesar,7,R7,3,train,0
2928,2420,2461,tt0120449,3,1734831,3063273,0,1999,Dreamlife of Angels The,7,R7,2,train,0
2927,2383,2423,tt0119219,7,1940299,3426074,0,1999,Goodbye Lover,7,R7,1,train,0
2926,3132,3200,tt0299981,14,1956822,2214525,0,1999,Source The,7,R7,0,train,0
1950,2378,2418,tt0152836,9,1980398,3496883,0,1999,Taal,8,R8,18,test,0
1949,2373,2413,tt0216817,2,2005094,3540486,0,1999,Hum Saath Saath Hain,8,R8,17,test,0
1948,2372,2412,tt0168987,5,2011254,3551367,0,1999,Better Than Chocolate,8,R8,16,test,0
1947,2364,2404,tt0379948,1,2032621,3589094,0,1999,Besieged,8,R8,15,test,0
1946,2360,2400,tt0138874,2,2046492,3613582,0,1999,Three Seasons,8,R8,14,train,0
1945,2358,2398,tt0162710,6,2049595,3619063,0,1999,Trick,8,R8,13,train,0
1944,2346,2386,tt0137439,5,2082061,3676390,0,1999,Conte d automne,8,R8,12,train,0
1943,2304,2344,tt0169388,1,2297017,4055947,0,1999,Windhorse,8,R8,11,train,0
1942,2284,2321,tt0210727,5,2487878,3942333,0,1999,Himalaya l enfance d un chef,8,R8,10,train,0
1941,2385,2425,tt0120866,16,2920616,4205521,0,1999,Titus,8,R8,9,train,0
1940,2180,2217,tt0180668,1,3316272,5855697,0,1999,Elvis Gratton 2,8,R8,8,train,0
1939,2174,2211,tt0157208,3,3359031,5931197,0,1999,School of Flesh The,8,R8,7,train,0
1938,2413,2454,tt0144715,6,3580723,4755519,0,1999,Holy Smoke,8,R8,6,train,0
1937,2149,2186,tt0187859,2,3599174,5993018,0,1999,Genghis Blues,8,R8,5,train,0
1936,2136,2173,tt0165859,7,3732398,6443644,0,1999,Liberty Heights,8,R8,4,train,0
1935,2107,2144,tt0155388,3,4058350,7166016,0,1999,Winslow Boy The,8,R8,3,train,0
1934,2090,2127,tt0158371,18,4196621,7072083,0,1999,Sweet and Lowdown,8,R8,2,train,0
1933,2031,2068,tt0178737,8,4764741,8180514,0,1999,Mansfield Park,8,R8,1,train,0
1932,2500,2542,tt0136244,3,4976099,6024116,0,1999,Hideous Kinky,8,R8,0,train,0
956,1990,2027,tt1403241,10,5361306,9211894,0,1999,Wolves ,9,R9,18,test,0
955,1772,1804,tt0133046,10,8959883,15820891,0,1999,Teaching Mrs Tingle,9,R9,17,test,0
954,1684,1711,tt0182914,1,10658756,18127482,0,1999,Island of the Sharks,9,R9,16,test,0
